cluster_id,cluster_size,n_supermarkets,supermarkets_present,category,match_type,known_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name_consensus,avg_pairwise_score,min_pairwise_score
180,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Peperami,,100.0,g,10.0,Original,1.0,1.0
181,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Fridge Raiders,,69.35,g,,Southern Style Chicken Bites,0.9545905707196027,0.9091811414392057
182,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Fridge Raiders,,156.425,g,7.0,Variety Pack Chicken Snack Bites,0.9141804245283018,0.8283608490566037
183,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Peperami,,100.0,g,5.0,Hot,0.8384615384615385,0.7576923076923077
184,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Quorn,,180.0,g,,Garlic and Herb Bites,1.0,1.0
185,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Peperami,,100.0,g,5.0,Firestick,1.0,1.0
186,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Peperami,,100.0,g,4.0,Tikka Chicken Bites,1.0,1.0
187,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Peperami,,159.95,g,4.0,Pizza Buns Hot,0.8930069930069928,0.7860139860139859
188,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Peperami,,100.0,g,5.0,Chorizo,1.0,1.0
189,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Fridge Raiders,,45.0,g,,Southern Style Meal Deal,0.9145781637717121,0.8291563275434243
190,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,500.0,ml,,Energy Ultra Rosa,0.824007310903988,0.767402376910017
191,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,500.0,ml,,Energy Drink Khaotic,0.756043956043956,0.756043956043956
192,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1614.125,ml,4.0,Energy Drink Ultra,0.9430894308943089,0.9146341463414633
193,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,2000.0,ml,4.0,Energy Ultra Rosa Drink,0.8864988558352401,0.8297482837528604
194,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1625.0,ml,4.0,Energy Drink,0.8427472527472527,0.8269230769230769
195,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1614.125,ml,4.0,Energy Drink Monarch,,
196,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1250.0,ml,4.0,Mango Loco Energy Drink,1.0,1.0
197,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1614.125,ml,4.0,Ultra Gold Energy Drink,0.8772486772486773,0.8158730158730159
198,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,500.0,ml,,Energy Drink Ultra,0.9146341463414633,0.9146341463414633
199,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1239.125,ml,4.0,Ultra Rosa,0.8999999999999999,0.8999999999999999
200,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,500.0,ml,,Pacific Punch,0.8461904489089197,0.8234397677793904
201,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1250.0,ml,4.0,Energy Drink Nitro,0.8492492492492492,0.8492492492492492
202,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1625.0,ml,4.0,Energy Drink Lewi…,0.8344978913307866,0.8234397677793904
203,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,1250.0,ml,4.0,Energy Drink Ultra,0.8077446384624399,0.7733153638814017
204,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Ribena,,499.175,ml,,Blackcurrant,0.835472972972973,0.7500000000000001
205,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Lucozade,,500.0,ml,,Energy Orange,0.896875,0.79375
206,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Lucozade,,500.0,ml,,Sport Orange,0.8530263157894736,0.7810526315789473
207,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Lucozade,,500.0,ml,,Original,0.8587613244659722,0.7982758620689655
208,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Monster,,500.0,ml,,Energy Zero Sugar,0.8639060200882861,0.7764576802507837
209,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Costa,,249.6,ml,,Coffee Latte,0.8545454545454546,0.8500000000000001
210,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Costa,,249.6,ml,,Coffee Latte,0.8773809523809524,0.8160714285714286
211,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Costa,,249.6,ml,,Coffee Caramel Latte Can,0.915151515151515,0.8727272727272726
212,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Costa,,249.6,ml,,Coffee Latte Can,0.9177670424047235,0.9177670424047235
213,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Starbucks,,329.975,ml,,Caffe Latte Grande Iced Coffee,0.9135079609655881,0.8702619414483821
214,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Starbucks,,330.225,ml,,Caramel Macchiato,0.8085187271191214,0.7783582089552239
215,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Buxton,,1000.0,ml,,Still Natural Mineral Water Sports Cap,1.0,1.0
216,4,4,ASDA|Morrisons|Sains|Tesco,drinks,own_brand,,standard,990.15,ml,,Apple and Mango High Juice,0.9273826453197612,0.8756322761942994
217,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Ocean Spray,,1013.9,ml,,Cranberry and Raspberry,0.9275862068965517,0.8551724137931034
218,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Ocean Spray,,1006.95,ml,,Cranberry Juice,0.8293778469699591,0.779268292682927
219,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Ocean Spray,,1014.3,ml,,Cranberry Juice,0.8035954989984683,0.7834782608695652
220,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,853.55,ml,,Sensations Pink Grapefruit Juice,0.9156249999999999,0.83125
221,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,853.55,ml,,Pineapple Juice,0.8514893617021277,0.7772340425531915
222,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,859.8,ml,,Tropical Juice,0.9043956043956043,0.8087912087912088
223,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Rubicon,,287.3,ml,,Lychee Fruit Juice Drink,0.8559965462588414,0.782142857142857
224,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Rubicon,,287.3,ml,,Guava Fruit Juice Drink,0.9133889695210449,0.9075471698113207
225,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Rubicon,,1009.1,ml,,Passion Fruit Juice Drink,0.8821696696696697,0.8175675675675675
226,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Rubicon,,1005.875,ml,,Mango Juice Drink,0.8644637296736247,0.8308845577211394
227,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Rubicon,,998.525,ml,,Still Deluxe Passion,0.8023582105488494,0.7755499459069599
228,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,872.3,ml,,Original Orange With Juicy Bits,1.0,1.0
229,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,882.175,ml,,Long Life Smooth Orange Fruit Juice,0.8832535885167465,0.7665071770334929
230,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,882.175,ml,,Smooth Orange Juice,0.8722660485581833,0.8634831460674157
231,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,869.675,ml,,Pure Orange Fruit Jui…,0.8385141739980448,0.8385141739980448
232,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,1495.375,ml,,Tropical Juice,0.8804903157844333,0.8087912087912088
233,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,1356.8,ml,,Summer Fruits Juice,0.9232727272727272,0.8465454545454546
234,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Rubicon,,287.3,ml,,Pineapple Fruit Juice Drink,0.8712962962962963,0.8069444444444445
235,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,904.55,ml,,Pressed Apple Juice,0.932002457002457,0.864004914004914
236,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Rubicon,,328.025,ml,,Sparkling Guava Juice Drink,0.9400438141358238,0.9100657212037357
237,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,J2O,,1098.8,ml,4.0,Orange and Passion Fruit,0.8721429962984609,0.7542372881355932
238,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Cawston Press,,599.95,ml,3.0,Apple and Pear,0.858819201259099,0.7789297658862875
239,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,J2O,,1000.0,ml,4.0,Orange and Passion Fruit Cans,0.9098759350483488,0.8317460317460317
240,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Cawston Press,,599.95,ml,3.0,Kids Apple and Mango,0.8129034447355427,0.7635258358662613
241,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Ocean Spray,,1013.9,ml,,Cranberry Classic Light,0.9095155547226387,0.8029985007496252
242,4,4,ASDA|Morrisons|Sains|Tesco,drinks,unbranded,,,1000.0,ml,,Pomegreat Pomegranate Juice Drink,0.9500000000000001,0.9
243,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,1495.375,ml,,Original Orange with Juicy Bits,0.9128399746995571,0.8692599620493358
244,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Rubicon,,1996.4,ml,6.0,Sparkling Mango Juice Soft Drink,0.8703831033413902,0.7869253255381345
245,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Naked,,745.35,ml,,Blue Machine Super Smoothie,0.8695539561153596,0.8163508771929824
246,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Naked,,745.35,ml,,Blue Machine Super Smoothie,0.8912955192955193,0.886909090909091
247,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Naked,,745.35,ml,,Green Machine Super Smoothie,0.9008113590263691,0.8016227180527382
248,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Naked,,745.35,ml,,Ruby Machine Super Smoothie,0.8123390708014919,0.7511296888233204
249,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,747.55,ml,,Inner Winner Juice,0.8019992036948558,0.7128571428571429
250,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,1495.375,ml,,Smooth Orange,0.863410193646693,0.8220930232558139
251,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Regal,,321.375,ml,,Basil Seed Juice Mango,0.8202530524808723,0.7504093567251462
252,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Regal,,321.65,ml,,Basil Seed Drink Mango,0.8281825888250036,0.7524436090225564
253,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Kubus,,843.55,ml,,Apple Carrot Banana Juice,0.8133510393358652,0.7583333333333333
254,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,1356.8,ml,,Apple Juice,0.8855698529411763,0.7711397058823528
255,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,1356.8,ml,,Tropical Juice,1.0,1.0
256,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Cawston Press,,1000.0,ml,,Apple and Rhubarb Juice,0.8853947368421053,0.7707894736842106
257,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,1356.8,ml,,Orange Juice Smooth,0.8632404181184669,0.7621951219512195
258,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,1356.8,ml,,Smooth Orange Juice,0.9176356589147286,0.8352713178294573
259,4,4,ASDA|Morrisons|Sains|Tesco,drinks,own_brand,,standard,1010.425,ml,,Apple Juice From Concentrate,0.8651392301392301,0.8109090909090908
260,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Tropicana,,1495.375,ml,,Orange and Mango,0.8959183673469387,0.8438775510204082
261,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Robinsons,,1006.95,ml,,Summer Fruits Squash,0.8432133788160984,0.7529385171790235
262,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Robinsons,,1006.95,ml,,Orange Squash,0.9142857142857141,0.8285714285714285
263,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Robinsons,,1006.95,ml,,Summer Fruits Squash,0.9142857142857143,0.8714285714285714
264,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Robinsons,,1006.95,ml,,Double Strength Ora…,1.0,1.0
265,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Robinsons,,1006.95,ml,,Double Strength…,0.8641304347826086,0.8282608695652173
266,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Robinsons,,1000.0,ml,,Double…,0.780299606054323,0.7042857142857143
267,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Cawston Press,,1000.0,ml,,Apple and Ginger Juice,0.8808612440191387,0.7617224880382774
268,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,747.55,ml,,Bolt From The Blue,0.8500636963206322,0.7937806873977085
269,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,746.35,ml,,Mangoes Passion Fr…,0.8128380572130572,0.7972727272727274
270,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,599.525,ml,4.0,Kids Super Smoot…,1.0,1.0
271,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,599.525,ml,4.0,Kids Super Smo…,1.0,1.0
272,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,747.55,ml,,Citrus Shield,0.8166520375291201,0.7513805004314065
273,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,747.55,ml,,Berry Set Go,0.8597255326832792,0.8269230769230769
274,4,4,ASDA|Morrisons|Sains|Tesco,drinks,unbranded,,,750.0,ml,,Mockingbird Raw Defence Smoothie,0.829697333916084,0.7512980769230769
275,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,598.65,ml,4.0,Kids Apple and Blackcurrant Smoothies,0.9477192982456139,0.9215789473684209
276,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,751.9,ml,,Super Smoothie Energise,0.8695863182322672,0.8195540308747855
277,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,751.9,ml,,Super Smoothie Invigorate,0.8234967830066906,0.7394984326018809
278,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,746.35,ml,,"Smoothie Guavas, Pineapp…",0.8046519524617997,0.7669354838709677
279,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,746.35,ml,,Smoothie Strawberrie…,1.0,1.0
280,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,746.35,ml,,Smoothie Blueber…,0.9272177419354839,0.9272177419354839
281,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,746.35,ml,,Pineapples Banan…,0.8747252747252747,0.7494505494505495
282,4,4,ASDA|Morrisons|Sains|Tesco,drinks,branded,Innocent,,250.0,ml,,Strawberry and Banana Smoothie,0.863364930121787,0.7966584766584767
283,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,89.975,g,,Urban Fruit Dried Strawberries,0.888339552238806,0.7766791044776118
284,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,499.425,g,,Wright's Baking Orange Cake Mix,0.8714456391875748,0.807168458781362
285,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,499.475,g,,Wright's Ginger Cake Mix,0.8984504828205704,0.8984504828205704
286,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,500.0,g,,Sultanas,1.0,1.0
287,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,499.375,g,,Currants,1.0,1.0
288,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,500.0,g,,Raisins,0.8679347826086956,0.8239130434782609
289,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,200.0,g,,Cherries,0.9386363636363635,0.8772727272727272
290,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dr. Oetker,,100.0,g,,Milk Chocolate Chunks,0.8874404172099087,0.8019230769230767
291,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dr. Oetker,,100.0,g,,Dark Chocolate Chips,0.9511627906976743,0.9511627906976743
292,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dr. Oetker,,100.0,g,,Dark Chocolate,0.7596273291925466,0.7596273291925466
293,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,100.0,g,,Milk Chocolate Chips,0.9137837837837838,0.8706756756756756
294,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,100.0,g,,Dark Chocolate Chips,0.9137837837837838,0.8706756756756756
295,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,100.0,g,,White Chocolate Chips,1.0,1.0
296,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,199.675,g,,White Chocolate,0.9450980392156861,0.9176470588235293
297,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,183.13333333333333,g,,White Chocolate,0.8794607843137254,0.858921568627451
298,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,157.5,g,,Milk Chocolate,0.9416666666666665,0.9124999999999999
299,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,199.675,g,,Dark Chocolate,0.9416666666666665,0.9124999999999999
300,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,237.65,g,,Dark Cooking Chocolate,0.921729490022173,0.8825942350332594
301,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,102.35,g,,Milk Chocolate,1.0,1.0
302,4,4,ASDA|Morrisons|Sains|Tesco,bakery,own_brand,,standard,137.2,g,,Milk Cooking Chocolate,0.8437499999999999,0.7749999999999999
303,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dr. Oetker,,139.8,g,,Liquid Glucose,1.0,1.0
304,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,249.675,g,,Ready To Roll Blue Icing,0.9138830162085977,0.8500000000000001
305,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,249.675,g,,Ready to Roll Red Icing,0.9111483253588517,0.8222966507177033
306,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,445.0,g,,Shortcrust Pastry Mix,0.9248251748251747,0.8496503496503496
307,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Aunt Bessie'S,,119.175,g,,Yorkshire Pudding Mix,0.9333333333333332,0.8999999999999999
308,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,499.7,g,,Apricots,0.8775757575757576,0.8166666666666667
309,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,150.125,g,,Chia Seeds,1.0,1.0
310,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Whitworths,,299.6,g,,Dates,0.8215686274509805,0.7999999999999999
311,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Whitworths,,139.975,g,,Soft Apricots,0.9054054054054053,0.9054054054054053
312,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Whitworths,,190.125,g,,Prunes,0.8257142857142857,0.8071428571428572
313,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Whitworths,,175.1,g,,Crystalised Ginger,0.9024640088593576,0.8431893687707641
314,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Whitworths,,100.0,g,4.0,Berry and White Chocolate Shots,0.9214457376317506,0.8623776908023484
315,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Whitworths,,100.0,g,4.0,Toffee and Pecan Shots,0.8803921568627451,0.7607843137254902
316,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Dr. Oetker,,100.0,g,,White Chocolate,0.851177451931736,0.7642543859649122
317,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Whitworths,,129.975,g,,Cranberries,0.9357142857142858,0.9035714285714287
318,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,65.0,g,,Taylor and Colledge Vanilla Bean Paste,1.0,1.0
319,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,59.95,ml,,Nielsen-Massey Vanilla Extract,0.9117063492063493,0.8234126984126984
320,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,59.975,ml,,Nielsen-Massey Vanilla Bean Paste,1.0,1.0
321,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,411.3,g,,Chocolate Fudge Icing,0.8776463963963964,0.7552927927927926
322,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,404.55,g,,Chocolate Fudge Icing,0.8776463963963964,0.7552927927927926
323,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,200.25,g,,Chocolate Chip Cookie Mix,1.0,1.0
324,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,399.275,g,,Chocolate Sponge Mix,0.9489489489489489,0.8978978978978978
325,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,424.65,g,,Chocolate Swirl Cake Mix,0.883116883116883,0.7662337662337662
326,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,425.025,g,,Tempting Chocolate Cake Mix,1.0,1.0
327,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,424.9,g,,Devil's…,0.81253233680326,0.7157894736842105
328,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,424.65,g,,Velvety Vanilla Cake Mix,1.0,1.0
329,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,424.05,g,,Rainbow Chip Cake Mix,0.8659776470822983,0.780389692017599
330,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,425.025,g,,Zesty Lemon Cake Mix,1.0,1.0
331,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,350.025,g,,Peanut Butter Brownie Mix,1.0,1.0
332,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,503.85,g,,Chocolate Fudge Cake Kit,0.9612588652482268,0.9225177304964538
333,4,4,ASDA|Morrisons|Sains|Tesco,bakery,own_brand,,standard,291.76666666666665,g,,Lemon Loaf Cake,0.948076923076923,0.8961538461538461
334,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,399.675,g,,Chocolate Icing,0.8717117117117117,0.8075675675675675
335,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Cadbury,,400.6,g,,Chocolate Spread,0.9001128474812686,0.8411483253588516
336,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,1497.65,g,,Plain Flour,1.0,1.0
337,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,1498.3,g,,Strong White Flour,0.8690823327615782,0.8181603773584907
338,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Doves Farm,,1000.0,g,,Wholemeal Spelt Flour,0.8896906146179401,0.7597383720930231
339,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Allinson,,1000.0,g,,Plain Wholemeal Flour,0.9134169884169884,0.7536679536679536
340,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,400.8,g,,Vanilla Buttercream Style Icing,1.0,1.0
341,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,1497.65,g,,Self Raising Flour,1.0,1.0
342,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,400.0,g,,Milk Chocolate Icing,0.9196969696969696,0.8393939393939394
343,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,branded,Betty Crocker,,400.8,g,,Cream Cheese Style Icing,0.9669811320754716,0.9339622641509435
344,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,4.0,g,,Cake Decor Gold Glitter Spray,0.9032950191570882,0.8549425287356323
345,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,4.0,g,,Cake Decor Gold Glitter Spray,0.9032950191570882,0.8549425287356323
346,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,own_brand,,standard,250.0,g,,British Salted Butter,0.9402897102897102,0.9081818181818182
347,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Country Life,,250.0,g,,Salted Block Butter,0.8843749999999999,0.7687499999999999
348,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Anchor,,200.0,g,,Salted Butter,1.0,1.0
349,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Lurpak,,200.0,g,,Unsalted Butter,0.8651084051084051,0.7704633204633204
350,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Lurpak,,200.0,g,,Unsalted Butter,0.8852316602316601,0.7704633204633204
351,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,Yeo Valley,,200.0,g,,Salted Butter,1.0,1.0
352,4,4,ASDA|Morrisons|Sains|Tesco,fresh_food,branded,President,,250.0,g,,Unsalted Butter,0.8945766144295556,0.7704633204633204
353,4,4,ASDA|Morrisons|Sains|Tesco,food_cupboard,unbranded,,,451.35,g,,Lyles Black Treacle,0.9531331413684354,0.9184149184149183
