cid,size,min_cos,min_jac,size_ratio,n_brands,n_cats,confidence,likely_good
12928,2,0.2328410321291482,0.16666666666666666,1.0,0,1,0.5347096486902698,False
12929,2,0.5729184970185811,0.42857142857142855,1.0,1,1,0.7895841177698681,True
12930,2,0.9613960649738226,0.875,1.0,1,1,1.0,True
12931,3,0.8446673312678836,0.8571428571428571,1.0,1,1,1.0,True
12932,2,0.30354377683733885,0.3333333333333333,1.0,2,1,0.5294552694382246,False
12934,2,0.9057061157392369,1.0,1.0,1,1,1.0,True
12935,3,0.8407883440665926,1.0,1.0666666666666667,1,1,1.0,True
12936,2,1.0000000000000007,1.0,1.0,1,1,1.0,True
12938,2,0.7527518082784594,0.5,1.0445205479452055,1,2,0.8464174416431495,False
12941,2,0.2811355124631469,0.1111111111111111,1.0,0,1,0.5322591349709783,False
12942,2,1.0,1.0,1.0,1,1,1.0,True
12943,3,0.7602090645524476,0.8571428571428571,1.0,0,1,0.9829467419510489,True
12944,3,0.8789311031170155,1.0,1.0,1,1,1.0,True
12946,2,0.6002207301824142,0.6,1.0,0,1,0.8727136462686538,True
12947,2,0.9999999999999994,1.0,1.0,1,1,1.0,True
12948,2,0.5566263856987251,0.42857142857142855,1.0,0,1,0.7826017843470727,True
12949,2,0.8029935205732285,1.0,1.0,1,1,1.0,True
12950,2,0.424421905027534,0.3333333333333333,1.0,0,1,0.6862601815197368,True
12953,2,0.9999999999999997,1.0,1.0,1,1,1.0,True
12954,2,1.0000000000000004,1.0,1.0,1,1,1.0,True
12955,2,0.8384194214502276,0.6,1.0,1,1,0.9583333333333333,True
12956,4,0.7637509702698022,0.5,1.0,1,1,0.9011313682108677,True
12957,2,0.9999999999999998,1.0,1.0,1,1,1.0,True
12958,2,0.9654629508453884,0.8,1.0,0,2,0.9500000000000001,False
12959,2,0.8645677323892701,0.7142857142857143,1.0,1,1,1.0,True
12960,4,0.9184283061013296,0.4,1.0,0,1,0.875,True
12962,2,0.8931791200404697,0.8571428571428571,1.0,1,1,1.0,True
12963,2,0.7392522395602263,0.5714285714285714,1.0,1,1,0.9203938169543828,True
12964,2,0.9288613499474015,0.7142857142857143,1.0,1,1,1.0,True
12966,4,0.5914729449256587,0.2857142857142857,1.0,0,1,0.738012214491949,True
12967,2,0.7086913136829692,1.0,1.0,1,1,0.9608677058641297,True
12968,2,0.6586825569152644,0.5714285714285714,1.0101010101010102,1,1,0.8858639529636847,True
12970,2,0.5393976089684274,0.4,1.0,0,1,0.763313260986469,True
12971,2,0.9999999999999992,1.0,1.0,0,1,1.0,True
12972,4,0.723054464298047,0.4,1.0,1,1,0.8420233418420202,True
12973,4,0.5174022580360426,0.5,1.145137420718816,0,1,0.7155533486821135,True
12974,2,0.9310929000106808,0.75,1.0,1,1,1.0,True
12975,2,0.9613597369966512,1.0,1.0,0,1,1.0,True
12976,2,0.7990132926885716,0.6666666666666666,1.0,0,1,0.9856882365490705,True
