cluster_id,product_idx,supermarket,names,category,known_brand_clean,own_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name,normalized_name,prices_(£),prices_unit_(£),product_type,cluster_size,n_supermarkets,match_type,avg_pairwise_score
554,557,Morrisons,Jim Barry Wines Single Vineyard Watervale Shiraz,drinks,,False,,751.9,ml,,Jim Barry Wines Single Vineyard Watervale Shiraz,jim barry wines single vineyard watervale shiraz,21.0,27.93,unbranded,1,1,unbranded,
555,558,Morrisons,Morrisons Bloom Bouquet,fresh_food,,True,standard,,,,Bloom Bouquet,bloom bouquet,11.0,11.0,own_brand,1,1,own_brand,
556,559,Tesco,Tesco Sausage And Mash 400G,frozen,,True,standard,400.0,g,,Sausage And Mash,sausage and mash,1.5,3.75,own_brand,1,1,own_brand,
557,560,Sains,Guinness Alcohol Free 0.0% Stout Beer Cans 4x440ml,drinks,Guinness,False,,1760.0,ml,4.0,Stout Beer Cans,stout beer cans,5.0,2.84,branded,1,1,branded,
558,561,Morrisons,Giesen Estate Sauvignon Blanc Wine,drinks,Giesen,False,,751.9,ml,,Estate Sauvignon Blanc Wine,estate sauvignon blanc wine,7.0,9.31,branded,1,1,branded,
559,562,ASDA,Light & Free Sticky Toffee Flavour Greek Style 0% Added Sugar Fat Free Yoghurt,fresh_food,,False,,454.5,g,,Light and Free Sticky Toffee Flavour Greek Style Added Sugar Yoghurt,light and free sticky toffee flavor greek style added sugar yogurt,1.5,3.3,unbranded,1,1,unbranded,
560,563,ASDA,ASDA Skip Jack Tuna Chunks in Spring Water 3 x 80g,drinks,,True,standard,240.0,g,3.0,Skip Jack Tuna Chunks in Spring Water,skip jack tuna chunks in spring water,2.0,11.9,own_brand,1,1,own_brand,
561,564,Tesco,Tesco Garlic & Herb Pork Loin Kievs 412G,fresh_food,,True,standard,412.0,g,,Garlic and Herb Pork Loin Kievs,garlic and herb pork loin kievs,3.5,8.49,own_brand,1,1,own_brand,
562,565,Sains,Sainsbury's Tomato Ketchup Sauce 970g,food_cupboard,,True,standard,970.0,g,,Tomato Ketchup Sauce,tomato ketchup sauce,1.45,1.5,own_brand,1,1,own_brand,
563,566,ASDA,Ambrosia Belgian Chocolate Mousse Pots,food_cupboard,Ambrosia,False,,120.3,g,,Belgian Chocolate Mousse Pots,belgian chocolate mousse pots,1.6,13.3,branded,1,1,branded,
564,567,Sains,Sainsbury's Dry Roasted Peanuts 550g,food_cupboard,,True,standard,550.0,g,,Dry Roasted Peanuts,dry roasted peanuts,2.3,4.2,own_brand,1,1,own_brand,
565,568,Morrisons,Morrisons Seabass Fillets,frozen,,True,standard,180.0,g,,Seabass Fillets,seabass fillets,4.25,23.61,own_brand,1,1,own_brand,
566,569,Sains,Seriously Spreadable Vintage Cheese 125g,fresh_food,Seriously,False,,125.0,g,,Spreadable Vintage Cheese,spreadable vintage cheese,1.95,15.6,branded,1,1,branded,
567,570,Morrisons,Nomadic Protein Pudding Vanilla,fresh_food,Nomadic,False,,198.9,g,,Protein Pudding Vanilla,protein pudding vanilla,1.75,8.8,branded,1,1,branded,
568,571,Sains,Sainsbury's Beef Hotpot 400g (Serves 1),fresh_food,,True,standard,400.0,g,,Beef Hotpot (Serves 1),beef hotpot serves 1,3.25,8.13,own_brand,1,1,own_brand,
569,572,ASDA,MyProtein Pop Roll Golden Caramel Flavour 27g,food_cupboard,Myprotein,False,,27.0,g,,Pop Roll Golden Caramel Flavour,pop roll golden caramel flavor,1.0,37.0,branded,1,1,branded,
570,573,Sains,"Pukka Organic Ginger, Galangal & Golden Turmeric Tea Bags x20",food_cupboard,Pukka,False,,36.0,g,20.0,"Ginger, Galangal and Golden Turmeric Tea Bags",ginger galangal and golden turmeric tea bags,4.75,131.9,branded,1,1,branded,
571,574,Sains,Wall's Mini Savoury Eggs 216g,fresh_food,Wall'S,False,,216.0,g,,Mini Savoury Eggs,mini savoury eggs,2.0,9.3,branded,1,1,branded,
572,575,Tesco,Planted Chicken Lemon & Herb 160g,fresh_food,,False,,160.0,g,,Planted Chicken Lemon and Herb,planted chicken lemon and herb,3.0,18.75,unbranded,1,1,unbranded,
573,576,Sains,Sainsbury's Reduced Fat Mayonnaise 730ml,food_cupboard,,True,standard,730.0,ml,,Mayonnaise,mayonnaise,1.7,2.3,own_brand,1,1,own_brand,
574,577,Morrisons,Morrisons Grissini Mini Breadsticks,food_cupboard,,True,standard,100.0,g,,Grissini Mini Breadsticks,grissini mini breadsticks,1.1,11.0,own_brand,1,1,own_brand,
575,578,Sains,Sainsbury's Vanilla Cheesecake Slices 2x90g,fresh_food,,True,standard,180.0,g,2.0,Vanilla Cheesecake Slices,vanilla cheesecake slices,2.4,13.3,own_brand,1,1,own_brand,
576,579,Sains,Bens Original Hot Chilli Con Carne Sauce 450g,food_cupboard,Bens Original,False,,450.0,g,,Hot Chilli Con Carne Sauce,hot chilli con carne sauce,2.5,5.6,branded,1,1,branded,
577,580,ASDA,Peroni Nastro Azzurro Lager Beer Bottle 4 Pack,drinks,Peroni,False,,1318.8,ml,4.0,Nastro Azzurro Lager Beer Bottle,nastro azzurro lager beer bottle,5.75,4.36,branded,1,1,branded,
578,581,ASDA,ASDA British Half Fat Mature Cheddar 400g,fresh_food,,True,standard,400.0,g,,British Half Fat Mature Cheddar,british half fat mature cheddar,3.0,7.5,own_brand,1,1,own_brand,
579,582,ASDA,Tahira Chicken & Beef Burgers Halal,frozen,,False,,780.4,g,,Tahira Chicken and Beef Burgers,tahira chicken and beef burgers,4.55,5.83,unbranded,1,1,unbranded,
580,583,Sains,"Sainsbury's Whole Rolled Porridge Oats, Taste the Difference 750g",food_cupboard,,True,standard,750.0,g,,"Whole Rolled Porridge Oats, Taste the Difference",whole rolled porridge oats taste the difference,2.1,2.8,own_brand,1,1,own_brand,
581,584,Sains,Nature's Bounty Gentle Iron Complex with Vitamins B12 and C Capsules x100,free-from,,False,,,,100.0,Nature's Bounty Gentle Iron Complex with Vitamins B12 and C Capsules,nature s bounty gentle iron complex with vitamins b12 and c capsules,10.5,0.11,unbranded,1,1,unbranded,
582,585,Sains,Cadbury Dairy Milk Orange Chocolate Bar 180g,free-from,Cadbury,False,,180.0,g,,Dairy Milk Orange Chocolate Bar,dairy milk orange chocolate bar,2.0,11.1,branded,1,1,branded,
583,586,Sains,Aqua Libra Sparkling Water Infused with Cucumber Mint & Lime 4x330ml,drinks,,False,,1320.0,ml,4.0,Aqua Libra Sparkling Water Infused with Cucumber Mint and Lime,aqua libra sparkling water infused with cucumber mint and lime,2.5,1.9,unbranded,1,1,unbranded,
584,587,ASDA,"ASDA Extra Special Fig, Date, & Balsamic Chutney 300g",food_cupboard,,True,premium,300.0,g,,"Fig, Date, and Balsamic Chutney",fig date and balsamic chutney,2.15,7.2,own_brand,1,1,own_brand,
585,588,ASDA,George Home Black 4L Stand Mixer,food_cupboard,,True,standard,4000.0,ml,,Black Stand Mixer,black stand mixer,55.0,55.0,own_brand,1,1,own_brand,
586,589,ASDA,Tarantella Organic Tomato Passata,food_cupboard,,False,,691.5,g,,Tarantella Tomato Passata,tarantella tomato passata,1.3,1.88,unbranded,1,1,unbranded,
587,590,Sains,Radnor Splash Apple & Raspberry Still Flavoured Spring Water 250ml,drinks,,False,,250.0,ml,,Radnor Splash Apple and Raspberry Still Flavoured Spring Water,radnor splash apple and raspberry still flavored spring water,1.2,1.6,unbranded,1,1,unbranded,
588,591,Morrisons,Potts Beef Stock Can,food_cupboard,Potts,False,,500.0,ml,,Beef Stock Can,beef stock can,2.35,4.7,branded,1,1,branded,
589,592,Sains,Signé Bourgogne Montagny 75cl,drinks,,False,,750.0,ml,,Signé Bourgogne Montagny,signe bourgogne montagny,13.0,17.29,unbranded,1,1,unbranded,
590,593,ASDA,Innocent Pineapples Bananas & Coconuts Smoothie,drinks,Innocent,False,,740.7,ml,,Pineapples Bananas and Coconuts Smoothie,pineapples bananas and coconuts smoothie,2.0,2.7,branded,1,1,branded,
591,594,Morrisons,Rosemount Diamond Selection Shiraz,drinks,,False,,751.9,ml,,Rosemount Diamond Selection Shiraz,rosemount diamond selection shiraz,7.0,9.31,unbranded,1,1,unbranded,
592,595,Morrisons,Philadelphia Lightest Low Fat Soft Cream Cheese,fresh_food,Philadelphia,False,,164.9,g,,Lightest Soft Cream Cheese,lightest soft cream cheese,1.25,7.58,branded,1,1,branded,
593,596,ASDA,Jutrzenka Wafle Wafers with Cream Flavoured Cream,food_cupboard,,False,,181.8,g,,Jutrzenka Wafle Wafers with Cream Flavoured Cream,jutrzenka wafle wafers with cream flavored cream,0.8,4.4,unbranded,1,1,unbranded,
594,597,Tesco,Tesco Roast Chicken Dinner Pie 500g,fresh_food,,True,standard,500.0,g,,Roast Chicken Dinner Pie,roast chicken dinner pie,3.75,7.5,own_brand,1,1,own_brand,
595,598,Sains,De Cecco Fusilli 500g,food_cupboard,De Cecco,False,,500.0,g,,Fusilli,fusilli,1.35,2.7,branded,1,1,branded,
596,599,ASDA,Colman's Original English Mustard,food_cupboard,Colman'S,False,,100.0,g,,Original English Mustard,original english mustard,1.0,10.0,branded,1,1,branded,
597,600,Sains,Sainsbury's Sweet Pale Cream Sherry 1L,drinks,,True,standard,1000.0,ml,,Sweet Pale Cream Sherry,sweet pale cream sherry,10.5,10.48,own_brand,1,1,own_brand,
598,601,Tesco,Cathedral City Mild Cheddar 550G,fresh_food,Cathedral City,False,,550.0,g,,Mild Cheddar,mild cheddar,4.0,7.27,branded,1,1,branded,
599,602,Sains,Sainsbury's Seeded White Bloomer 800g,bakery,,True,standard,800.0,g,,Seeded White Bloomer,seeded white bloomer,1.5,1.5,own_brand,1,1,own_brand,
600,603,Tesco,Tesco Bombay Mix Snacks 200 G,food_cupboard,,True,standard,200.0,g,,Bombay Mix Snacks,bombay mix snacks,1.45,7.25,own_brand,1,1,own_brand,
601,604,Sains,Sainsbury's Fresh Packed Lemongrass Sticks x2,fresh_food,,True,standard,,,2.0,Fresh Packed Lemongrass Sticks,fresh packed lemongrass sticks,0.6,0.3,own_brand,1,1,own_brand,
602,605,ASDA,ASDA 8 Vitamin Boosting Peach & Apricot Yogurt Drinks,drinks,,True,standard,806.5,g,,8 Vitamin Boosting Peach and Apricot Yogurt Drinks,8 vitamin boosting peach and apricot yogurt drinks,2.5,3.1,own_brand,1,1,own_brand,
603,606,Sains,Sainsbury's Garlic & Coriander Poppadoms 80g,food_cupboard,,True,standard,80.0,g,,Garlic and Coriander Poppadoms,garlic and coriander poppadoms,1.5,18.8,own_brand,1,1,own_brand,
604,607,Morrisons,Young's Chip Shop 4 Cod Fillets,frozen,Young'S,False,,400.0,g,,Chip Shop 4 Cod Fillets,chip shop 4 cod fillets,4.0,10.0,branded,1,1,branded,
605,608,Sains,Battle Bites High Protein Bar Jaffa Bake Flavour 62g,free-from,,False,,62.0,g,,Battle Bites High Protein Bar Jaffa Bake Flavour,battle bites high protein bar jaffa bake flavor,2.0,32.3,unbranded,1,1,unbranded,
606,609,Sains,"Sainsbury's Orange & Prosecco Doc Panettone, Taste the Difference 800g",free-from,,True,standard,800.0,g,,"Orange and Prosecco Doc Panettone, Taste the Difference",orange and prosecco doc panettone taste the difference,7.5,9.4,own_brand,1,1,own_brand,
607,610,Tesco,The Collective Brekkie Blueberry and Oat Kids Yoghurt Pouch 110g,fresh_food,,False,,110.0,g,,The Collective Brekkie Blueberry and Oat Kids Yoghurt Pouch,the collective brekkie blueberry and oat kids yogurt pouch,1.2,10.9,unbranded,1,1,unbranded,
608,611,ASDA,ASDA Plant Based Spiced Bean Burgers,free-from,,True,dietary,227.1,g,,Spiced Bean Burgers,spiced bean burgers,2.35,10.35,own_brand,1,1,own_brand,
609,612,Morrisons,Aqua Vape British Tobacco 6mg,drinks,,False,,,,,Aqua Vape British Tobacco 6mg,aqua vape british tobacco 6mg,3.99,3.99,unbranded,1,1,unbranded,
610,613,Sains,Sainsbury's British or Irish 10% Fat 20 Beef Mini Meatballs 350g,fresh_food,,True,standard,350.0,g,,British or Irish Fat 20 Beef Mini Meatballs,british or irish fat 20 beef mini meatballs,3.3,9.43,own_brand,1,1,own_brand,
611,614,Tesco,Magnum Mint Ice Cream Sticks 3x100ml,frozen,Magnum,False,,300.0,ml,3.0,Mint Ice Cream Sticks,mint ice cream sticks,3.25,10.8,branded,1,1,branded,
612,615,ASDA,Lurpak Slightly Salted Butter,food_cupboard,Lurpak,False,,200.0,g,,Slightly Salted Butter,slightly salted butter,2.15,10.75,branded,1,1,branded,
613,616,ASDA,Schwartz Cloves Ground,food_cupboard,Schwartz,False,,35.1,g,,Cloves Ground,cloves ground,2.0,57.0,branded,1,1,branded,
614,618,Tesco,Kumala Reserve Shiraz 75Cl,drinks,Kumala,False,,750.0,ml,,Reserve Shiraz,reserve shiraz,6.75,8.98,branded,1,1,branded,
615,619,Morrisons,Old El Paso Chilli Con Carne Seasoning Mix,food_cupboard,Old El Paso,False,,39.1,g,,Chilli Con Carne Seasoning Mix,chilli con carne seasoning mix,1.25,32.0,branded,1,1,branded,
616,620,Tesco,John West Red Salmon 213G,food_cupboard,John West,False,,213.0,g,,Red Salmon,red salmon,3.7,17.4,branded,1,1,branded,
617,621,ASDA,Skippy Extra Smooth Creamy Peanut Butter 340g,food_cupboard,,False,,340.0,g,,Skippy Extra Smooth Creamy Peanut Butter,skippy extra smooth creamy peanut butter,1.5,4.4,unbranded,1,1,unbranded,
618,622,ASDA,Butterkist Cinema Sweet Popcorn,food_cupboard,,False,,100.0,g,,Butterkist Cinema Sweet Popcorn,butterkist cinema sweet popcorn,1.25,12.5,unbranded,1,1,unbranded,
619,623,Sains,Sainsbury's Pure Canadian Maple Syrup 250g,food_cupboard,,True,standard,250.0,g,,Pure Canadian Maple Syrup,pure canadian maple syrup,4.0,16.0,own_brand,1,1,own_brand,
620,624,Morrisons,Seabrooks Prawn Cocktail Crisps 6 Pack,food_cupboard,,False,,150.0,g,6.0,Seabrooks Prawn Cocktail Crisps,seabrooks prawn cocktail crisps,1.35,9.0,unbranded,1,1,unbranded,
621,625,Sains,Bio & Me Oats & Plenty Super Seedy & Nutty 400g,food_cupboard,,False,,400.0,g,,and Me Oats and Plenty Super Seedy and Nutty,and me oats and plenty super seedy and nutty,2.95,7.4,unbranded,1,1,unbranded,
622,626,Tesco,Nishaan Chakki Roti 350G,food_cupboard,,False,,350.0,g,,Nishaan Chakki Roti,nishaan chakki roti,1.15,3.3,unbranded,1,1,unbranded,
623,627,Sains,Sainsbury's Milk Chocolate Rice Cakes 4x35.75g,food_cupboard,,True,standard,143.0,g,4.0,Milk Chocolate Rice Cakes,milk chocolate rice cakes,1.7,11.3,own_brand,1,1,own_brand,
624,629,Sains,Sainsbury's Beansprouts 300g,fresh_food,,True,standard,300.0,g,,Beansprouts,beansprouts,0.75,2.5,own_brand,1,1,own_brand,
625,630,Morrisons,Soreen Lift Bars Raspberry & Vanilla,bakery,Soreen,False,,168.1,g,,Lift Bars Raspberry and Vanilla,lift bars raspberry and vanilla,2.0,11.9,branded,1,1,branded,
626,631,Morrisons,Shazans Mutton Shanks,food_cupboard,,False,,995.4,g,,Shazans Mutton Shanks,shazans mutton shanks,10.75,10.8,unbranded,1,1,unbranded,
627,632,Sains,Monster Energy Drink 500ml,drinks,Monster,False,,500.0,ml,,Energy Drink,energy drink,1.85,3.7,branded,1,1,branded,
628,634,Sains,Whitworths Figs 175g,food_cupboard,Whitworths,False,,175.0,g,,Figs,figs,1.6,9.1,branded,1,1,branded,
629,635,Morrisons,BFree Naan Breads Stone Baked Original,free-from,Bfree,False,,,,,Naan Breads Stone Baked Original,naan breads stone baked original,3.25,1.63,branded,1,1,branded,
630,636,Tesco,Zuccardi Serie A Malbec 75Cl,drinks,,False,,750.0,ml,,Zuccardi Serie A Malbec,zuccardi serie a malbec,14.0,18.62,unbranded,1,1,unbranded,
631,638,Morrisons,Imperial Chicken Teriyaki Bao Buns,food_cupboard,,False,,270.3,g,,Imperial Chicken Teriyaki Bao Buns,imperial chicken teriyaki bao buns,5.0,18.5,unbranded,1,1,unbranded,
632,639,Tesco,Tesco 5 Pork & Egg Roll Slices 125g,fresh_food,,True,standard,125.0,g,,5 Pork and Egg Roll Slices,5 pork and egg roll slices,1.7,13.6,own_brand,1,1,own_brand,
633,640,Sains,Blue Dragon Thai Green Curry Paste Pot 50g,food_cupboard,Blue Dragon,False,,50.0,g,,Thai Green Curry Paste Pot,thai green curry paste pot,1.0,20.0,branded,1,1,branded,
634,641,Tesco,Tesco Broccoli And Stilton Soup 400G,food_cupboard,,True,standard,400.0,g,,Broccoli And Stilton Soup,broccoli and stilton soup,0.62,1.6,own_brand,1,1,own_brand,
635,642,ASDA,Sistema Flip Bottle,drinks,Sistema,False,,,,,Flip Bottle,flip bottle,7.5,7.5,branded,1,1,branded,
636,643,ASDA,Tiger Tiger Sushi Rice,food_cupboard,Tiger,True,,1000.0,g,,Tiger Sushi Rice,tiger sushi rice,2.25,2.25,branded,1,1,branded,
637,644,Tesco,Sharwoods Korma 30% Less Fat Cooking Sauce 420G,food_cupboard,Sharwoods,False,,420.0,g,,Korma Less Fat Cooking Sauce,korma less fat cooking sauce,3.0,7.1,branded,1,1,branded,
638,645,ASDA,Africa's Finest Coconut Chin-Chin,food_cupboard,,False,,79.8,g,,Africa's Finest Coconut Chin-Chin,africa s finest coconut chin chin,0.75,9.4,unbranded,1,1,unbranded,
639,646,Morrisons,Morrisons Wholefoods Red Split Lentils,food_cupboard,,True,standard,500.0,g,,Wholefoods Red Split Lentils,wholefoods red split lentils,1.89,3.78,own_brand,1,1,own_brand,
640,647,Morrisons,Nomo Creamy Buttons,free-from,Nomo,False,,110.0,g,,Creamy Buttons,creamy buttons,2.75,25.0,branded,1,1,branded,
641,648,Tesco,Ufc 100% Watermelon Drink 1L,food_cupboard,,False,,1000.0,ml,,Ufc Watermelon Drink,ufc watermelon drink,4.2,4.2,unbranded,1,1,unbranded,
642,649,ASDA,Kellogg's Krave Cookies & Cream Cereal,food_cupboard,Kellogg'S,False,,411.0,g,,Krave Cookies and Cream Cereal,krave cookies and cream cereal,3.0,7.3,branded,1,1,branded,
643,650,Sains,Actimel Multifruit Cultured Yogurt Drink 8x100g,drinks,Actimel,False,,800.0,g,8.0,Multifruit Cultured Yogurt Drink,multifruit cultured yogurt drink,2.5,3.1,branded,1,1,branded,
644,651,Sains,McCoy's Curry Sauce Flavour Ridge Cut Potato Crisps x6 25g,food_cupboard,,False,,25.0,g,6.0,McCoy's Curry Sauce Flavour Ridge Cut Potato Crisps,mccoy s curry sauce flavor ridge cut potato crisps,2.25,15.0,unbranded,1,1,unbranded,
645,652,Tesco,Ms Molly's Chocolate Chip Cookies 250G,food_cupboard,,True,value,250.0,g,,Chocolate Chip Cookies,chocolate chip cookies,0.49,2.0,own_brand,1,1,own_brand,
646,653,ASDA,ASDA Free From 13 Slightly Salted Rice Cakes,free-from,,True,dietary,100.0,g,,13 Slightly Salted Rice Cakes,13 slightly salted rice cakes,0.8,8.0,own_brand,1,1,own_brand,
647,654,ASDA,KTC Crispy Fried Onions 400g,food_cupboard,Ktc,False,,400.0,g,,Crispy Fried Onions,crispy fried onions,1.2,3.0,branded,1,1,branded,
648,655,Morrisons,Morrisons Pimiento-Stuffed Olives (340g),food_cupboard,,True,standard,340.0,g,,Pimiento-Stuffed Olives,pimiento stuffed olives,1.3,6.8,own_brand,1,1,own_brand,
649,656,Tesco,Tesco 15 Eggs,fresh_food,,True,standard,,,,15 Eggs,15 eggs,1.99,0.13,own_brand,1,1,own_brand,
650,657,ASDA,Wrigley's Extra White Chewing Gum Sugar Free 10 Pieces,food_cupboard,Wrigley'S,False,,14.0,g,10.0,Extra White Chewing Gum,extra white chewing gum,0.75,53.6,branded,1,1,branded,
651,658,ASDA,ASDA Pomegranate Juice Drink,drinks,,True,standard,990.0,ml,,Pomegranate Juice Drink,pomegranate juice drink,0.99,1.0,own_brand,1,1,own_brand,
652,659,ASDA,ASDA Pink Wafers,food_cupboard,,True,standard,186.0,g,,Pink Wafers,pink wafers,0.8,4.3,own_brand,1,1,own_brand,
653,660,Tesco,Tesco Free From Toffee & Vanilla Cones 4X110ml,frozen,,True,dietary,440.0,ml,4.0,Toffee and Vanilla Cones,toffee and vanilla cones,2.7,6.1,own_brand,1,1,own_brand,
654,661,Sains,"Sainsbury's Earl Grey Decaff Tea Bags, Taste the Difference x50",food_cupboard,,True,standard,125.0,g,50.0,"Earl Grey Decaff Tea Bags, Taste the Difference",earl grey decaff tea bags taste the difference,1.7,13.6,own_brand,1,1,own_brand,
655,662,ASDA,Arla Skyr Natural Icelandic Style Yogurt,fresh_food,Arla,False,,1000.0,g,,Skyr Natural Icelandic Style Yogurt,skyr natural icelandic style yogurt,2.2,2.2,branded,1,1,branded,
656,663,Morrisons,Morrisons Takeaway Chinese Chicken Curry,frozen,,True,standard,349.9,g,,Takeaway Chinese Chicken Curry,takeaway chinese chicken curry,2.75,7.86,own_brand,1,1,own_brand,
657,664,Morrisons,Morrisons Casserole Vegetables,fresh_food,,True,standard,596.0,g,,Casserole Vegetables,casserole vegetables,1.49,2.5,own_brand,1,1,own_brand,
658,665,ASDA,ASDA Fluffy & Golden Baking Potatoes 2kg,fresh_food,,True,standard,2000.0,g,,Fluffy and Golden Baking Potatoes,fluffy and golden baking potatoes,1.59,0.8,own_brand,1,1,own_brand,
659,666,ASDA,Costa Creamy Cappuccino Sachets Drinks 6 x 17g (102g),drinks,Costa,False,,102.0,g,6.0,Creamy Cappuccino Sachets Drinks,creamy cappuccino sachets drinks,2.25,22.1,branded,1,1,branded,
660,667,Tesco,Tesco Smoked Prosciutto & Salami Plat 200G,fresh_food,,True,standard,200.0,g,,Smoked Prosciutto and Salami Plat,smoked prosciutto and salami plat,4.65,23.2,own_brand,1,1,own_brand,
661,668,ASDA,ASDA Exotic Juice Drink,drinks,,True,standard,990.0,ml,,Exotic Juice Drink,exotic juice drink,0.99,1.0,own_brand,1,1,own_brand,
662,669,Sains,"Alara Fruits & Seeds Muesli, Organic 650g",food_cupboard,,False,,650.0,g,,Alara Fruits and Seeds Muesli,alara fruits and seeds muesli,3.5,5.4,unbranded,1,1,unbranded,
663,670,ASDA,Rana Chicken & Smoked Pancetta Fresh Tortelloni,fresh_food,,False,,250.0,g,,Rana Chicken and Smoked Pancetta Fresh Tortelloni,rana chicken and smoked pancetta fresh tortelloni,3.0,12.0,unbranded,1,1,unbranded,
664,671,Morrisons,Cirio Lentils (380g),food_cupboard,Cirio,False,,380.0,g,,Lentils,lentils,1.0,2.6,branded,1,1,branded,
665,672,Tesco,Tesco Fusilli Whole Wheat Pasta 1Kg,food_cupboard,,True,standard,1000.0,g,,Fusilli Whole Wheat Pasta,fusilli whole wheat pasta,1.39,1.39,own_brand,1,1,own_brand,
666,673,Morrisons,Morrisons Original Bitter Beer Cans 2.8%,drinks,,True,standard,1757.8,ml,,Original Bitter Beer Cans 2.8%,original bitter beer cans 2 8,2.25,1.28,own_brand,1,1,own_brand,
667,674,Morrisons,Oreo Sandwich Biscuits Snowy…,food_cupboard,Oreo,False,,243.9,g,,Sandwich Biscuits Snowy…,sandwich biscuits snowy,1.0,4.1,branded,1,1,branded,
668,675,Sains,Cathedral City Lactose Free Mature Cheese 200g,fresh_food,Cathedral City,False,,200.0,g,,Mature Cheese,mature cheese,2.85,14.25,branded,1,1,branded,
669,676,ASDA,Frubes Frubes Strawberry and Banana Flavour Yogurt Tubes,fresh_food,Frubes,False,,330.9,g,,Frubes Strawberry and Banana Flavour Yogurt Tubes,frubes strawberry and banana flavor yogurt tubes,2.25,6.8,branded,1,1,branded,
670,677,ASDA,ASDA Extra Special Hand Picked Tenderstem Broccoli,fresh_food,,True,premium,160.0,g,,Hand Picked Tenderstem Broccoli,hand picked tenderstem broccoli,1.35,8.44,own_brand,1,1,own_brand,
671,678,Tesco,London Essence Original Indian Tonic Water 10X150ml,drinks,,False,,1500.0,ml,10.0,London Essence Original Indian Tonic Water,london essence original indian tonic water,5.25,3.5,unbranded,1,1,unbranded,
672,679,Morrisons,Milkybar,food_cupboard,Milkybar,False,,89.9,g,,,,1.25,13.9,branded,1,1,branded,
673,680,Tesco,Tesco Italian Seasoning 18G ..,food_cupboard,,True,standard,18.0,g,,Italian Seasoning,italian seasoning,1.0,56.0,own_brand,1,1,own_brand,
674,681,Tesco,Tesco Seafood Sauce 250Ml,food_cupboard,,True,standard,250.0,ml,,Seafood Sauce,seafood sauce,0.9,3.6,own_brand,1,1,own_brand,
675,682,Morrisons,Filippo Berio Olive Oil,food_cupboard,Filippo Berio,False,,749.2,ml,,Olive Oil,olive oil,8.99,12.0,branded,1,1,branded,
676,683,Morrisons,Myton Hill Rose,drinks,,False,,752.2,ml,,Myton Hill Rose,myton hill rose,4.25,5.65,unbranded,1,1,unbranded,
677,684,Sains,Kenco Gold Indulgence Instant Coffee 195g,food_cupboard,Kenco,False,,195.0,g,,Gold Indulgence Instant Coffee,gold indulgence instant coffee,7.0,35.9,branded,1,1,branded,
678,685,Sains,"Sainsbury's Grapes (Red or Black), SO Organic 400g",free-from,,True,standard,400.0,g,,"Grapes (Red or Black), SO",grapes red or black so,3.0,7.5,own_brand,1,1,own_brand,
679,686,ASDA,Marmite Oven Baked Peanuts,fresh_food,Marmite,False,,189.9,g,,Oven Baked Peanuts,oven baked peanuts,3.0,15.8,branded,1,1,branded,
680,687,Sains,Young's Breaded Cod Fillets x4 440g,fresh_food,Young'S,False,,440.0,g,4.0,Breaded Cod Fillets,breaded cod fillets,4.0,9.09,branded,1,1,branded,
681,688,Tesco,Jam Shed Australian Chardonnay 750Ml,drinks,Jam Shed,False,,750.0,ml,,Australian Chardonnay,australian chardonnay,7.0,9.31,branded,1,1,branded,
682,690,Sains,Kellogg's Wheats Apricot Breakfast Cereal 500g,food_cupboard,Kellogg'S,False,,500.0,g,,Wheats Apricot Breakfast Cereal,wheats apricot breakfast cereal,1.95,3.9,branded,1,1,branded,
683,691,Morrisons,Morrisons Honey Skyr,fresh_food,,True,standard,453.1,g,,Honey Skyr,honey skyr,1.45,3.2,own_brand,1,1,own_brand,
684,692,Sains,"Sainsbury's Chicken Casserole Recipe Mix, Inspired to Cook 40g",food_cupboard,,True,standard,40.0,g,,"Chicken Casserole Recipe Mix, Inspired to Cook",chicken casserole recipe mix inspired to cook,0.65,16.3,own_brand,1,1,own_brand,
685,693,Sains,Cadbury Dairy Milk Orange Giant Buttons Chocolate Bag 110g,food_cupboard,Cadbury,False,,110.0,g,,Dairy Milk Orange Giant Buttons Chocolate Bag,dairy milk orange giant buttons chocolate bag,1.65,15.0,branded,1,1,branded,
686,694,ASDA,George Home Sipper Bottle - Grey,drinks,,True,standard,,,,Sipper Bottle - Grey,sipper bottle grey,4.0,4.0,own_brand,1,1,own_brand,
687,695,Sains,OaYeah! Feelgood Original Large Pancakes x6 360g,fresh_food,,False,,360.0,g,6.0,OaYeah! Feelgood Original Large Pancakes,oayeah feelgood original large pancakes,1.5,4.2,unbranded,1,1,unbranded,
688,696,Sains,Muller Corner Vanilla Yogurt With Chocolate Digestive Biscuits 124g,free-from,Muller,False,,124.0,g,,Corner Vanilla Yogurt With Chocolate Digestive Biscuits,corner vanilla yogurt with chocolate digestive biscuits,0.9,7.3,branded,1,1,branded,
689,697,Tesco,Tesco Oyster Sauce 150Ml,food_cupboard,,True,standard,150.0,ml,,Oyster Sauce,oyster sauce,1.8,12.0,own_brand,1,1,own_brand,
690,698,ASDA,Carlsberg Danish Pilsner 18 x 440ml,drinks,Carlsberg,False,,7920.0,ml,18.0,Danish Pilsner,danish pilsner,13.0,1.64,branded,1,1,branded,
